epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,5991.77,1.34709,0.75298,1.23501,0.8964,0.92537,0.96488,0.62842,1.24633,0.6127,1.23053,0.006634,0.006634,0.006634
172,6025.99,1.32923,0.7281,1.23286,0.8848,0.93333,0.96025,0.6231,1.24665,0.6179,1.23736,0.0066142,0.0066142,0.0066142
173,6061.77,1.31119,0.7298,1.21312,0.88391,0.93186,0.9625,0.62672,1.23776,0.61311,1.23188,0.0065944,0.0065944,0.0065944
174,6096.87,1.31275,0.72617,1.22648,0.90599,0.91841,0.96095,0.62943,1.2334,0.6006,1.22936,0.0065746,0.0065746,0.0065746
175,6132.68,1.31226,0.72284,1.22393,0.87295,0.93661,0.95672,0.62417,1.24582,0.61345,1.23658,0.0065548,0.0065548,0.0065548
176,6170.14,1.30997,0.71715,1.21366,0.88505,0.9393,0.96229,0.62716,1.2465,0.61396,1.23296,0.006535,0.006535,0.006535
177,6205.39,1.30934,0.73007,1.21981,0.87852,0.94984,0.96323,0.63753,1.24139,0.59827,1.2288,0.0065152,0.0065152,0.0065152
178,6241.97,1.3189,0.72533,1.23184,0.89104,0.93831,0.9635,0.63651,1.23033,0.59275,1.22163,0.0064954,0.0064954,0.0064954
179,6278.44,1.31097,0.73215,1.21981,0.90167,0.92935,0.96353,0.63762,1.23259,0.59282,1.2234,0.0064756,0.0064756,0.0064756
180,6314.15,1.3132,0.7224,1.22204,0.87636,0.94505,0.9632,0.63221,1.22786,0.59183,1.22366,0.0064558,0.0064558,0.0064558
181,6349.59,1.32522,0.72605,1.22832,0.90657,0.9172,0.96297,0.6346,1.21737,0.59045,1.21747,0.006436,0.006436,0.006436
182,6382.93,1.33627,0.72689,1.23365,0.90141,0.92797,0.96094,0.62725,1.23077,0.60009,1.22422,0.0064162,0.0064162,0.0064162
183,6418.14,1.30292,0.72688,1.21548,0.89203,0.9289,0.9588,0.63248,1.22752,0.59735,1.22471,0.0063964,0.0063964,0.0063964
184,6453.02,1.29878,0.71886,1.22128,0.89008,0.9266,0.96214,0.63099,1.23968,0.59631,1.23009,0.0063766,0.0063766,0.0063766
185,6488.69,1.31668,0.72249,1.21418,0.90434,0.92338,0.96289,0.63265,1.23613,0.59636,1.23143,0.0063568,0.0063568,0.0063568
186,6524.36,1.31475,0.71436,1.21526,0.89634,0.93035,0.9621,0.63073,1.2377,0.59889,1.22579,0.006337,0.006337,0.006337
187,6559.78,1.29451,0.71897,1.21382,0.89862,0.92612,0.96439,0.63295,1.23278,0.58807,1.22567,0.0063172,0.0063172,0.0063172
188,6596.67,1.29048,0.71134,1.20457,0.90998,0.91841,0.96087,0.63217,1.22886,0.58761,1.22342,0.0062974,0.0062974,0.0062974
189,6631.22,1.2978,0.71655,1.2114,0.89617,0.92757,0.96265,0.62809,1.23919,0.60003,1.22749,0.0062776,0.0062776,0.0062776
190,6666.77,1.29548,0.7094,1.20939,0.8995,0.93234,0.96423,0.63947,1.22867,0.5823,1.22054,0.0062578,0.0062578,0.0062578
191,6701.97,1.29241,0.71948,1.20411,0.90433,0.91642,0.96414,0.6386,1.23155,0.59334,1.2235,0.006238,0.006238,0.006238
192,6736.23,1.29402,0.71778,1.21785,0.9003,0.92836,0.9661,0.63681,1.23043,0.58726,1.2244,0.0062182,0.0062182,0.0062182
193,6771.28,1.29949,0.70713,1.20933,0.89601,0.92239,0.96374,0.63554,1.22901,0.5963,1.22421,0.0061984,0.0061984,0.0061984
194,6806.79,1.30747,0.72132,1.21314,0.89263,0.93474,0.96292,0.63909,1.22731,0.58824,1.22014,0.0061786,0.0061786,0.0061786
195,6842.39,1.29359,0.71691,1.21447,0.89086,0.93234,0.96328,0.64012,1.22342,0.58996,1.21894,0.0061588,0.0061588,0.0061588
196,6877.99,1.28947,0.71576,1.22198,0.90342,0.93073,0.96611,0.64297,1.21069,0.5856,1.21386,0.006139,0.006139,0.006139
197,6914.85,1.30212,0.72028,1.21874,0.90433,0.92836,0.96452,0.64004,1.21267,0.58389,1.21611,0.0061192,0.0061192,0.0061192
198,6951.67,1.30541,0.70945,1.21337,0.90224,0.9275,0.96727,0.64089,1.21851,0.58289,1.2173,0.0060994,0.0060994,0.0060994
199,6987.8,1.29649,0.71756,1.21412,0.89668,0.93831,0.96448,0.64385,1.21387,0.57982,1.21424,0.0060796,0.0060796,0.0060796
200,7023.81,1.29572,0.70377,1.2211,0.89199,0.93333,0.96683,0.63951,1.21575,0.57806,1.21686,0.0060598,0.0060598,0.0060598
201,7059.5,1.29972,0.70182,1.21592,0.90672,0.92537,0.96563,0.63988,1.21653,0.58368,1.22068,0.00604,0.00604,0.00604
202,7093.34,1.30431,0.70638,1.20424,0.90468,0.92551,0.96401,0.6392,1.21715,0.59024,1.21619,0.0060202,0.0060202,0.0060202
203,7128.36,1.28999,0.71028,1.21515,0.90829,0.92338,0.96485,0.63345,1.22985,0.58494,1.2245,0.0060004,0.0060004,0.0060004
204,7163.06,1.29205,0.70303,1.20128,0.90573,0.93686,0.96466,0.64269,1.22167,0.57313,1.2193,0.0059806,0.0059806,0.0059806
205,7198.44,1.29154,0.70745,1.20606,0.89939,0.93532,0.96474,0.64066,1.21883,0.57951,1.2193,0.0059608,0.0059608,0.0059608
206,7231.7,1.28424,0.69376,1.20443,0.91263,0.92507,0.96788,0.6405,1.21953,0.58045,1.21926,0.005941,0.005941,0.005941
207,7266.97,1.28997,0.70761,1.20738,0.90969,0.92239,0.96479,0.63914,1.22223,0.57747,1.22234,0.0059212,0.0059212,0.0059212
208,7302.49,1.29695,0.70136,1.21568,0.91769,0.92239,0.96569,0.63905,1.22754,0.58284,1.2229,0.0059014,0.0059014,0.0059014
209,7339.1,1.30362,0.71737,1.21915,0.90896,0.92338,0.96725,0.64305,1.22151,0.57802,1.21938,0.0058816,0.0058816,0.0058816
210,7375.12,1.27987,0.70306,1.2032,0.90697,0.93131,0.96603,0.63713,1.22501,0.58291,1.22009,0.0058618,0.0058618,0.0058618
211,7410.21,1.28801,0.69919,1.2063,0.88156,0.94428,0.96613,0.64089,1.21721,0.57895,1.21578,0.005842,0.005842,0.005842
212,7444.97,1.28899,0.70454,1.20673,0.90033,0.93473,0.96654,0.64182,1.22219,0.57949,1.21775,0.0058222,0.0058222,0.0058222
213,7480.3,1.29752,0.70765,1.2036,0.88813,0.94229,0.96629,0.63807,1.22778,0.57925,1.22095,0.0058024,0.0058024,0.0058024
214,7514.61,1.29379,0.69846,1.21105,0.90341,0.93433,0.96416,0.63798,1.22647,0.57428,1.2202,0.0057826,0.0057826,0.0057826
215,7549.24,1.28035,0.70239,1.20434,0.90952,0.9302,0.96617,0.6392,1.22688,0.57404,1.21983,0.0057628,0.0057628,0.0057628
216,7584.23,1.27981,0.70472,1.18566,0.90544,0.92537,0.96487,0.63332,1.22373,0.58339,1.22013,0.005743,0.005743,0.005743
217,7620.54,1.27419,0.6944,1.20472,0.90856,0.92239,0.96572,0.64002,1.21768,0.57945,1.2157,0.0057232,0.0057232,0.0057232
218,7655.83,1.28813,0.69797,1.19741,0.90458,0.92836,0.96668,0.63973,1.21589,0.57467,1.21483,0.0057034,0.0057034,0.0057034
219,7691.32,1.27826,0.68645,1.19808,0.90422,0.92338,0.96451,0.64415,1.21015,0.56965,1.21203,0.0056836,0.0056836,0.0056836
220,7727.22,1.26831,0.69872,1.19593,0.89824,0.93333,0.96571,0.64262,1.21131,0.57081,1.21144,0.0056638,0.0056638,0.0056638
221,7762.98,1.27385,0.70118,1.20127,0.90405,0.9281,0.96687,0.64466,1.20927,0.56727,1.21204,0.005644,0.005644,0.005644
222,7798.24,1.26785,0.69355,1.20103,0.89693,0.9403,0.96716,0.63833,1.21227,0.57334,1.21408,0.0056242,0.0056242,0.0056242
223,7831.7,1.27518,0.70985,1.2001,0.9041,0.92139,0.96433,0.64136,1.21142,0.5711,1.21263,0.0056044,0.0056044,0.0056044
224,7866.85,1.27269,0.69311,1.19878,0.89927,0.93272,0.96515,0.64329,1.20562,0.56811,1.20925,0.0055846,0.0055846,0.0055846
225,7901.71,1.28694,0.70183,1.20011,0.90617,0.92637,0.96651,0.64273,1.20373,0.56456,1.20821,0.0055648,0.0055648,0.0055648
226,7936.54,1.29431,0.70205,1.19527,0.89462,0.93731,0.967,0.64422,1.2071,0.56318,1.2091,0.005545,0.005545,0.005545
227,7973.2,1.27062,0.6964,1.19723,0.90119,0.93474,0.96636,0.6473,1.21028,0.56752,1.21162,0.0055252,0.0055252,0.0055252
228,8007.03,1.25968,0.67793,1.19181,0.91093,0.92609,0.96645,0.6459,1.2114,0.56223,1.21237,0.0055054,0.0055054,0.0055054
229,8042.04,1.28491,0.69159,1.2115,0.89672,0.9403,0.96638,0.64678,1.21188,0.56333,1.21342,0.0054856,0.0054856,0.0054856
230,8078.24,1.27571,0.69366,1.19444,0.90778,0.93234,0.96713,0.64546,1.20684,0.56665,1.21135,0.0054658,0.0054658,0.0054658
231,8113.08,1.26643,0.69267,1.1986,0.90395,0.9393,0.96626,0.64524,1.20488,0.5625,1.20928,0.005446,0.005446,0.005446
232,8149.36,1.26897,0.68971,1.20027,0.9058,0.93768,0.96705,0.64685,1.20841,0.56249,1.21168,0.0054262,0.0054262,0.0054262
233,8184.05,1.27046,0.68666,1.19828,0.91149,0.92935,0.96881,0.64469,1.21449,0.56282,1.21427,0.0054064,0.0054064,0.0054064
234,8219.21,1.26011,0.68745,1.20115,0.91274,0.92632,0.96772,0.64452,1.21163,0.56647,1.2141,0.0053866,0.0053866,0.0053866
235,8253.66,1.2679,0.67955,1.19174,0.91685,0.92438,0.96669,0.6472,1.2066,0.56057,1.21172,0.0053668,0.0053668,0.0053668
236,8289.44,1.26306,0.68501,1.20419,0.90821,0.92935,0.96765,0.64341,1.21067,0.56443,1.21162,0.005347,0.005347,0.005347
237,8325.88,1.27038,0.69669,1.18455,0.89585,0.9393,0.96885,0.64788,1.20986,0.56272,1.20888,0.0053272,0.0053272,0.0053272
238,8359.79,1.26201,0.69539,1.18864,0.89561,0.94527,0.96776,0.64285,1.21177,0.56455,1.21218,0.0053074,0.0053074,0.0053074
239,8396.13,1.25854,0.68974,1.19641,0.91196,0.91542,0.96635,0.64181,1.21231,0.56641,1.21229,0.0052876,0.0052876,0.0052876
240,8430.25,1.26795,0.68808,1.18602,0.90007,0.93134,0.966,0.63865,1.20944,0.56822,1.21163,0.0052678,0.0052678,0.0052678
241,8465.67,1.26908,0.68288,1.19693,0.90105,0.9393,0.96628,0.64131,1.20796,0.56581,1.21073,0.005248,0.005248,0.005248
242,8500.97,1.26233,0.67477,1.19663,0.90947,0.93134,0.96572,0.63916,1.20784,0.5719,1.21138,0.0052282,0.0052282,0.0052282
243,8535.5,1.27755,0.68415,1.1944,0.90045,0.93134,0.96492,0.64196,1.20025,0.56862,1.20612,0.0052084,0.0052084,0.0052084
244,8571.92,1.26825,0.67883,1.18867,0.89302,0.93731,0.96576,0.64366,1.19723,0.56194,1.20534,0.0051886,0.0051886,0.0051886
245,8606.21,1.25657,0.68381,1.2033,0.91608,0.92326,0.96628,0.64216,1.20021,0.56159,1.20625,0.0051688,0.0051688,0.0051688
246,8641.97,1.27315,0.68023,1.20257,0.91794,0.92836,0.96643,0.64632,1.19679,0.55537,1.206,0.005149,0.005149,0.005149
247,8677.77,1.24827,0.68584,1.18939,0.91278,0.92537,0.96772,0.64758,1.20098,0.5568,1.20701,0.0051292,0.0051292,0.0051292
248,8713.43,1.25453,0.67887,1.17847,0.90269,0.92935,0.96707,0.64785,1.20315,0.56118,1.20685,0.0051094,0.0051094,0.0051094
249,8749.81,1.25323,0.67646,1.18073,0.90224,0.92935,0.96623,0.64916,1.20207,0.55949,1.20778,0.0050896,0.0050896,0.0050896
250,8785.56,1.25526,0.67704,1.18793,0.90036,0.93731,0.96413,0.64919,1.19993,0.56058,1.20632,0.0050698,0.0050698,0.0050698
251,8821.31,1.25593,0.67599,1.19513,0.89897,0.93532,0.96507,0.65131,1.19509,0.5568,1.2051,0.00505,0.00505,0.00505
252,8855.73,1.26772,0.68076,1.18481,0.898,0.93735,0.96264,0.64783,1.19209,0.55893,1.20364,0.0050302,0.0050302,0.0050302
253,8888.65,1.24607,0.68268,1.18625,0.8984,0.9403,0.96408,0.64869,1.19359,0.56083,1.20521,0.0050104,0.0050104,0.0050104
254,8922.58,1.23634,0.67076,1.18376,0.90126,0.93632,0.96529,0.64898,1.1921,0.5607,1.20459,0.0049906,0.0049906,0.0049906
255,8957.62,1.25159,0.69004,1.18629,0.89959,0.93731,0.96522,0.64489,1.19848,0.56032,1.2086,0.0049708,0.0049708,0.0049708
256,8992.87,1.24788,0.67306,1.17691,0.89284,0.9403,0.9646,0.64736,1.19662,0.55786,1.20678,0.004951,0.004951,0.004951
257,9027.36,1.25319,0.68123,1.19217,0.89759,0.93317,0.96431,0.65177,1.19456,0.55508,1.20591,0.0049312,0.0049312,0.0049312
258,9063.42,1.23507,0.67482,1.18116,0.88676,0.95065,0.96606,0.65219,1.19564,0.55261,1.20531,0.0049114,0.0049114,0.0049114
259,9098.55,1.25163,0.67467,1.18239,0.89449,0.94474,0.96612,0.64996,1.19559,0.55731,1.20268,0.0048916,0.0048916,0.0048916
260,9134.39,1.25535,0.66704,1.18261,0.88395,0.95323,0.96615,0.65188,1.19765,0.55631,1.20327,0.0048718,0.0048718,0.0048718
261,9168.93,1.23971,0.67588,1.18944,0.90813,0.93831,0.96603,0.64994,1.20089,0.55526,1.20549,0.004852,0.004852,0.004852
262,9204.26,1.25258,0.68593,1.19998,0.90938,0.93134,0.96666,0.64754,1.20311,0.55676,1.20498,0.0048322,0.0048322,0.0048322
263,9238.85,1.24738,0.6742,1.18176,0.8947,0.93845,0.96704,0.64869,1.20053,0.5548,1.20261,0.0048124,0.0048124,0.0048124
264,9272.25,1.24803,0.67027,1.18823,0.89551,0.9403,0.96603,0.64818,1.19982,0.55389,1.20295,0.0047926,0.0047926,0.0047926
265,9308.08,1.24441,0.67107,1.18974,0.90447,0.93333,0.96538,0.64862,1.19924,0.55393,1.20404,0.0047728,0.0047728,0.0047728
266,9343.44,1.24244,0.67328,1.18288,0.90852,0.93532,0.96595,0.64928,1.19925,0.55252,1.20348,0.004753,0.004753,0.004753
267,9379.41,1.24702,0.65608,1.1829,0.90701,0.93035,0.96503,0.6484,1.2012,0.55452,1.20573,0.0047332,0.0047332,0.0047332
268,9415.2,1.24563,0.67074,1.17582,0.90893,0.93346,0.96513,0.65007,1.20141,0.55218,1.20556,0.0047134,0.0047134,0.0047134
269,9448.7,1.25267,0.68268,1.18194,0.90926,0.93831,0.96686,0.64941,1.20048,0.55358,1.20479,0.0046936,0.0046936,0.0046936
270,9485.22,1.23916,0.66352,1.17816,0.91662,0.93532,0.96692,0.65107,1.2,0.55383,1.20483,0.0046738,0.0046738,0.0046738
271,9520.87,1.23351,0.67281,1.18277,0.91338,0.93383,0.9681,0.65102,1.19972,0.55416,1.20543,0.004654,0.004654,0.004654
272,9555.57,1.25756,0.67368,1.18441,0.90993,0.93491,0.96709,0.64883,1.20019,0.55383,1.20621,0.0046342,0.0046342,0.0046342
273,9590.18,1.23816,0.65918,1.17631,0.91244,0.93322,0.96498,0.6481,1.19679,0.55162,1.20376,0.0046144,0.0046144,0.0046144
274,9624.5,1.23867,0.66626,1.18793,0.91366,0.93714,0.96775,0.6507,1.19419,0.54872,1.20158,0.0045946,0.0045946,0.0045946
275,9659.89,1.22529,0.6577,1.17654,0.91363,0.93831,0.9687,0.65276,1.1934,0.54483,1.20164,0.0045748,0.0045748,0.0045748
276,9693.95,1.23308,0.66497,1.18937,0.91064,0.93532,0.96915,0.65317,1.19588,0.54896,1.20278,0.004555,0.004555,0.004555
277,9729.32,1.23314,0.6697,1.18891,0.91478,0.93433,0.96976,0.6543,1.19584,0.54757,1.20334,0.0045352,0.0045352,0.0045352
278,9764.89,1.2298,0.66646,1.1885,0.91279,0.93433,0.96968,0.65225,1.19683,0.55128,1.20321,0.0045154,0.0045154,0.0045154
279,9799.31,1.23538,0.64766,1.18149,0.91018,0.93768,0.96924,0.65134,1.19457,0.55267,1.20123,0.0044956,0.0044956,0.0044956
280,9835.45,1.22661,0.65679,1.17391,0.9114,0.93333,0.96902,0.65264,1.19385,0.55269,1.1992,0.0044758,0.0044758,0.0044758
281,9871.38,1.23126,0.65552,1.18153,0.90767,0.93903,0.96881,0.6547,1.19112,0.552,1.19751,0.004456,0.004456,0.004456
282,9907.09,1.22253,0.66542,1.17599,0.90958,0.93333,0.9682,0.65636,1.19075,0.55237,1.19757,0.0044362,0.0044362,0.0044362
283,9941.4,1.24987,0.67111,1.18654,0.91184,0.93652,0.96838,0.65578,1.19142,0.55288,1.19782,0.0044164,0.0044164,0.0044164
284,9975.93,1.25185,0.66175,1.19055,0.89842,0.94428,0.96791,0.6539,1.19335,0.55285,1.19771,0.0043966,0.0043966,0.0043966
285,10010.9,1.24511,0.66569,1.18434,0.90512,0.94129,0.96839,0.65308,1.19668,0.55325,1.19925,0.0043768,0.0043768,0.0043768
286,10044.9,1.23564,0.65931,1.17358,0.89647,0.94773,0.96815,0.65176,1.19707,0.55365,1.19903,0.004357,0.004357,0.004357
287,10080.4,1.23037,0.65988,1.17025,0.89636,0.94662,0.9677,0.65181,1.19778,0.55222,1.19998,0.0043372,0.0043372,0.0043372
288,10114.8,1.24262,0.67649,1.18897,0.89823,0.94842,0.96772,0.65544,1.1964,0.54989,1.19952,0.0043174,0.0043174,0.0043174
289,10149.1,1.22357,0.66394,1.17119,0.9028,0.93339,0.96704,0.65523,1.19463,0.5522,1.19884,0.0042976,0.0042976,0.0042976
290,10184.1,1.23894,0.67866,1.17554,0.9026,0.94056,0.96725,0.6548,1.19476,0.55412,1.19857,0.0042778,0.0042778,0.0042778
291,10221.4,1.2287,0.66645,1.17713,0.90666,0.93035,0.96703,0.65632,1.19541,0.55274,1.19881,0.004258,0.004258,0.004258
292,10257.3,1.2426,0.66171,1.18233,0.90995,0.93134,0.96754,0.65685,1.19596,0.55156,1.19975,0.0042382,0.0042382,0.0042382
293,10290.9,1.22754,0.66047,1.16982,0.89681,0.94925,0.96748,0.65407,1.19712,0.5512,1.20063,0.0042184,0.0042184,0.0042184
294,10324.9,1.21823,0.65449,1.17392,0.89118,0.95337,0.96681,0.6534,1.19944,0.55333,1.20198,0.0041986,0.0041986,0.0041986
295,10359.8,1.23727,0.65331,1.17974,0.89146,0.95224,0.96664,0.65194,1.20022,0.55404,1.20207,0.0041788,0.0041788,0.0041788
296,10394.6,1.22066,0.6518,1.17416,0.89713,0.94826,0.96686,0.65181,1.20044,0.5549,1.20175,0.004159,0.004159,0.004159
297,10429.3,1.21807,0.6537,1.18233,0.89001,0.95323,0.96689,0.65137,1.20061,0.55245,1.20291,0.0041392,0.0041392,0.0041392
298,10465.6,1.21686,0.64902,1.16998,0.91085,0.93532,0.96596,0.65152,1.20101,0.55265,1.2033,0.0041194,0.0041194,0.0041194
299,10502,1.23607,0.65496,1.17616,0.91422,0.93325,0.96623,0.65218,1.19999,0.55167,1.20353,0.0040996,0.0040996,0.0040996
300,10537,1.21937,0.65385,1.17433,0.9118,0.93333,0.96666,0.65391,1.19829,0.5502,1.20302,0.0040798,0.0040798,0.0040798
301,10572.9,1.23381,0.66479,1.17124,0.90578,0.93748,0.96669,0.65243,1.19756,0.54985,1.20249,0.00406,0.00406,0.00406
302,10608.8,1.22664,0.65577,1.17585,0.90446,0.9326,0.96662,0.65295,1.19649,0.54851,1.20187,0.0040402,0.0040402,0.0040402
303,10643,1.21565,0.64805,1.1718,0.90109,0.9393,0.96769,0.65223,1.19716,0.54984,1.20141,0.0040204,0.0040204,0.0040204
304,10677.9,1.20869,0.65468,1.15873,0.89762,0.94217,0.96788,0.65328,1.19745,0.54891,1.20246,0.0040006,0.0040006,0.0040006
305,10711.6,1.20329,0.64832,1.1739,0.89332,0.94985,0.96814,0.65464,1.19773,0.54793,1.20263,0.0039808,0.0039808,0.0039808
306,10746,1.23071,0.65768,1.18203,0.9119,0.92689,0.96782,0.65496,1.19835,0.54731,1.20257,0.003961,0.003961,0.003961
307,10781.4,1.21105,0.65054,1.166,0.91092,0.92592,0.96775,0.65507,1.19871,0.54714,1.20322,0.0039412,0.0039412,0.0039412
308,10816.5,1.2293,0.64764,1.18267,0.90131,0.936,0.96803,0.65629,1.1981,0.54596,1.20322,0.0039214,0.0039214,0.0039214
309,10852.4,1.21053,0.65588,1.17333,0.89514,0.94428,0.96789,0.65487,1.19924,0.54765,1.2037,0.0039016,0.0039016,0.0039016
310,10886.8,1.23109,0.65176,1.17883,0.88927,0.95089,0.96762,0.65724,1.19733,0.54651,1.20273,0.0038818,0.0038818,0.0038818
311,10922.5,1.21919,0.64985,1.17462,0.88404,0.95224,0.96729,0.65584,1.19806,0.54679,1.20301,0.003862,0.003862,0.003862
312,10958.1,1.21327,0.65754,1.17677,0.89263,0.94428,0.96672,0.65604,1.19772,0.54778,1.2031,0.0038422,0.0038422,0.0038422
313,10992.8,1.2145,0.64942,1.16526,0.89621,0.94512,0.9669,0.65471,1.19564,0.54658,1.20195,0.0038224,0.0038224,0.0038224
314,11027.2,1.20842,0.64779,1.17257,0.89991,0.93939,0.96772,0.65332,1.19622,0.54509,1.2022,0.0038026,0.0038026,0.0038026
315,11060.7,1.20352,0.64008,1.16593,0.89992,0.94229,0.96845,0.65461,1.19617,0.54496,1.20185,0.0037828,0.0037828,0.0037828
316,11096.2,1.22898,0.65644,1.16615,0.89331,0.9498,0.96827,0.6566,1.19501,0.5457,1.20081,0.003763,0.003763,0.003763
317,11130.1,1.22001,0.64874,1.1691,0.89295,0.95323,0.96802,0.6548,1.19539,0.54643,1.20057,0.0037432,0.0037432,0.0037432
318,11165.7,1.21382,0.6414,1.16381,0.88981,0.95622,0.96785,0.65451,1.1943,0.54654,1.19972,0.0037234,0.0037234,0.0037234
319,11200.8,1.21077,0.65147,1.16612,0.88515,0.95859,0.96759,0.65411,1.19356,0.54731,1.19902,0.0037036,0.0037036,0.0037036
320,11235.7,1.20377,0.64168,1.16484,0.88597,0.95867,0.96734,0.65267,1.19336,0.54873,1.19872,0.0036838,0.0036838,0.0036838
321,11271.3,1.2139,0.64232,1.16365,0.88527,0.95821,0.96723,0.65278,1.19329,0.54893,1.19861,0.003664,0.003664,0.003664
322,11308.1,1.19329,0.64306,1.15464,0.88417,0.95704,0.96749,0.65293,1.19218,0.54827,1.19864,0.0036442,0.0036442,0.0036442
323,11343.9,1.21156,0.64166,1.16221,0.89142,0.95423,0.9679,0.65123,1.19103,0.5463,1.19857,0.0036244,0.0036244,0.0036244
324,11379.3,1.20568,0.65409,1.1694,0.90213,0.94826,0.96766,0.65126,1.18949,0.54608,1.19798,0.0036046,0.0036046,0.0036046
325,11414,1.20003,0.63738,1.16336,0.894,0.95224,0.96754,0.65198,1.18911,0.54523,1.19803,0.0035848,0.0035848,0.0035848
326,11448.7,1.21008,0.63542,1.16814,0.89432,0.95423,0.96762,0.65223,1.18783,0.54456,1.19748,0.003565,0.003565,0.003565
327,11482.7,1.20124,0.64497,1.16944,0.89404,0.95522,0.96793,0.65166,1.1879,0.54533,1.19792,0.0035452,0.0035452,0.0035452
328,11519.3,1.2026,0.64214,1.1668,0.89328,0.95423,0.96799,0.65278,1.18826,0.54519,1.19839,0.0035254,0.0035254,0.0035254
329,11553.5,1.18955,0.6366,1.1543,0.89342,0.95082,0.96793,0.65111,1.18906,0.54568,1.19854,0.0035056,0.0035056,0.0035056
330,11589.4,1.2029,0.63882,1.16098,0.89201,0.9602,0.96793,0.65073,1.18976,0.54405,1.19842,0.0034858,0.0034858,0.0034858
331,11625.1,1.20396,0.64174,1.15753,0.89701,0.95331,0.96823,0.65199,1.19068,0.54259,1.19847,0.003466,0.003466,0.003466
332,11662.1,1.20511,0.64275,1.15538,0.89785,0.95332,0.96814,0.65268,1.19068,0.54182,1.19793,0.0034462,0.0034462,0.0034462
333,11697.3,1.2063,0.64462,1.15861,0.89702,0.95341,0.96794,0.65342,1.19064,0.54084,1.19767,0.0034264,0.0034264,0.0034264
334,11731.7,1.19496,0.64248,1.16962,0.89667,0.95323,0.96788,0.65498,1.19094,0.54101,1.19772,0.0034066,0.0034066,0.0034066
335,11765.8,1.19897,0.64314,1.16059,0.89767,0.95145,0.96779,0.65565,1.19258,0.54071,1.19874,0.0033868,0.0033868,0.0033868
336,11800.6,1.2009,0.64061,1.15712,0.89668,0.94986,0.96778,0.65607,1.19356,0.54014,1.19919,0.003367,0.003367,0.003367
337,11836,1.21689,0.64837,1.16126,0.89671,0.95025,0.9675,0.65524,1.19279,0.54082,1.19887,0.0033472,0.0033472,0.0033472
338,11871.8,1.18493,0.62767,1.15574,0.89393,0.95224,0.96706,0.65461,1.19401,0.54166,1.19991,0.0033274,0.0033274,0.0033274
339,11907.8,1.19308,0.63587,1.1568,0.90008,0.94627,0.96714,0.65427,1.19523,0.54162,1.20146,0.0033076,0.0033076,0.0033076
340,11942.5,1.18635,0.63149,1.16173,0.89581,0.95025,0.96712,0.65323,1.19643,0.54289,1.20255,0.0032878,0.0032878,0.0032878
341,11977.9,1.19157,0.63826,1.16505,0.89532,0.95313,0.96717,0.65268,1.19715,0.54363,1.2032,0.003268,0.003268,0.003268
342,12013,1.1989,0.64244,1.16349,0.89236,0.95323,0.96722,0.65209,1.19695,0.54304,1.20297,0.0032482,0.0032482,0.0032482
343,12047.6,1.18481,0.63129,1.15493,0.89345,0.95423,0.96728,0.65205,1.19625,0.54276,1.20277,0.0032284,0.0032284,0.0032284
344,12083.7,1.187,0.63137,1.14662,0.89115,0.95821,0.96713,0.6516,1.19569,0.54166,1.20268,0.0032086,0.0032086,0.0032086
345,12119.2,1.20773,0.64576,1.16447,0.89477,0.95323,0.96736,0.65296,1.19533,0.54134,1.20263,0.0031888,0.0031888,0.0031888
346,12153.1,1.19817,0.64885,1.15907,0.89698,0.95124,0.96731,0.65245,1.1946,0.54137,1.20217,0.003169,0.003169,0.003169
347,12187.9,1.20583,0.63587,1.16199,0.89536,0.95224,0.96736,0.65372,1.19405,0.54219,1.20188,0.0031492,0.0031492,0.0031492
348,12222.7,1.19979,0.64637,1.17461,0.89545,0.95448,0.96716,0.6541,1.1937,0.54274,1.20161,0.0031294,0.0031294,0.0031294
349,12258.7,1.20441,0.64007,1.16939,0.89008,0.95885,0.96727,0.65462,1.19274,0.54298,1.20138,0.0031096,0.0031096,0.0031096
350,12294.2,1.20207,0.6344,1.16005,0.88891,0.9592,0.96696,0.65561,1.19232,0.54393,1.2011,0.0030898,0.0030898,0.0030898
351,12329,1.19586,0.63025,1.15224,0.88883,0.96259,0.96675,0.65428,1.19068,0.5445,1.20023,0.00307,0.00307,0.00307
352,12365.2,1.18876,0.62378,1.1565,0.88764,0.96219,0.96679,0.65407,1.18982,0.54472,1.19991,0.0030502,0.0030502,0.0030502
353,12401.3,1.19311,0.6391,1.16459,0.88621,0.96088,0.96668,0.65459,1.1884,0.54414,1.19955,0.0030304,0.0030304,0.0030304
354,12435.8,1.17302,0.61987,1.1493,0.88721,0.9602,0.96688,0.65535,1.18787,0.54342,1.19907,0.0030106,0.0030106,0.0030106
355,12471,1.19106,0.6301,1.1589,0.8924,0.95731,0.96692,0.65537,1.18746,0.54218,1.19888,0.0029908,0.0029908,0.0029908
356,12505.2,1.1639,0.61622,1.15137,0.89415,0.9582,0.96665,0.65511,1.18711,0.54074,1.19877,0.002971,0.002971,0.002971
357,12541.1,1.18877,0.62955,1.1507,0.89389,0.95562,0.96617,0.65427,1.1865,0.5399,1.19872,0.0029512,0.0029512,0.0029512
