epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,10225.7,1.09069,0.55092,1.05391,0.91919,0.95068,0.97348,0.67334,1.17092,0.5044,1.14373,0.0070102,0.0070102,0.0070102
153,10280.3,1.07269,0.54508,1.05324,0.92284,0.94129,0.97138,0.66736,1.17708,0.50285,1.15108,0.0069904,0.0069904,0.0069904
154,10335.2,1.08167,0.54842,1.05207,0.92314,0.9441,0.97151,0.66418,1.17952,0.50122,1.15052,0.0069706,0.0069706,0.0069706
155,10389.6,1.07757,0.53833,1.0588,0.9252,0.93542,0.97444,0.68429,1.16075,0.48821,1.13123,0.0069508,0.0069508,0.0069508
156,10444.8,1.07617,0.53321,1.04948,0.90718,0.95423,0.97248,0.68114,1.16171,0.49114,1.13613,0.006931,0.006931,0.006931
157,10499.5,1.07054,0.54258,1.05258,0.92175,0.94826,0.97085,0.67864,1.16069,0.4908,1.13298,0.0069112,0.0069112,0.0069112
158,10554.2,1.04754,0.5236,1.04389,0.92636,0.94428,0.97238,0.68402,1.15847,0.48942,1.1319,0.0068914,0.0068914,0.0068914
159,10608.3,1.06495,0.5383,1.05785,0.93367,0.93836,0.97421,0.67842,1.16119,0.48543,1.14103,0.0068716,0.0068716,0.0068716
160,10662.8,1.0621,0.53182,1.04612,0.93304,0.93731,0.97288,0.682,1.17156,0.48786,1.13657,0.0068518,0.0068518,0.0068518
161,10717.3,1.05451,0.53046,1.0424,0.91044,0.95622,0.97329,0.67477,1.17341,0.49433,1.14472,0.006832,0.006832,0.006832
162,10771.9,1.05683,0.53253,1.04194,0.93093,0.93884,0.97501,0.67949,1.17052,0.489,1.14003,0.0068122,0.0068122,0.0068122
163,10826.6,1.07583,0.54985,1.05004,0.9203,0.94214,0.97266,0.67532,1.17325,0.5038,1.14461,0.0067924,0.0067924,0.0067924
164,10881.1,1.06333,0.54185,1.04946,0.92535,0.94328,0.97389,0.67355,1.16126,0.49666,1.13372,0.0067726,0.0067726,0.0067726
165,10935.9,1.06343,0.53715,1.04133,0.92081,0.94925,0.97512,0.68372,1.15969,0.47842,1.12353,0.0067528,0.0067528,0.0067528
166,10990.1,1.06149,0.53121,1.0543,0.90931,0.94784,0.97423,0.67262,1.18633,0.50442,1.13858,0.006733,0.006733,0.006733
167,11044.7,1.04292,0.52041,1.03176,0.90945,0.95721,0.97309,0.67161,1.16607,0.49221,1.14225,0.0067132,0.0067132,0.0067132
168,11099.1,1.04443,0.5304,1.04576,0.90713,0.96215,0.97135,0.67379,1.16472,0.49099,1.14516,0.0066934,0.0066934,0.0066934
169,11154,1.05414,0.53188,1.04359,0.91533,0.94229,0.96885,0.67642,1.16258,0.49934,1.13501,0.0066736,0.0066736,0.0066736
170,11208.5,1.0555,0.53974,1.0438,0.91969,0.94428,0.97187,0.67981,1.15897,0.48622,1.12696,0.0066538,0.0066538,0.0066538
171,11263,1.04367,0.52397,1.03789,0.9217,0.94328,0.97186,0.68174,1.16206,0.4894,1.12879,0.006634,0.006634,0.006634
172,11318.3,1.04025,0.52503,1.03603,0.90755,0.95423,0.9705,0.67298,1.17211,0.49076,1.13534,0.0066142,0.0066142,0.0066142
173,11373.7,1.04521,0.52163,1.04351,0.92005,0.95036,0.97312,0.67674,1.16155,0.49745,1.13116,0.0065944,0.0065944,0.0065944
174,11429,1.04791,0.52425,1.03695,0.90593,0.95721,0.96791,0.6685,1.1699,0.49598,1.1284,0.0065746,0.0065746,0.0065746
175,11483.3,1.06073,0.53148,1.04223,0.92667,0.93048,0.96946,0.67604,1.15699,0.48867,1.12882,0.0065548,0.0065548,0.0065548
176,11537.8,1.02875,0.52425,1.0322,0.90262,0.95919,0.97477,0.6785,1.16386,0.4842,1.14183,0.006535,0.006535,0.006535
177,11592.1,1.0405,0.53519,1.03828,0.91988,0.93677,0.97008,0.6741,1.17882,0.49351,1.14701,0.0065152,0.0065152,0.0065152
178,11646.7,1.03899,0.53071,1.03247,0.9187,0.94443,0.97343,0.67737,1.16753,0.49233,1.14598,0.0064954,0.0064954,0.0064954
179,11700.9,1.03292,0.52182,1.03186,0.92339,0.93731,0.96991,0.67621,1.16157,0.48931,1.13793,0.0064756,0.0064756,0.0064756
180,11755.4,1.02135,0.52181,1.03472,0.92424,0.94685,0.97295,0.67438,1.16376,0.4867,1.13616,0.0064558,0.0064558,0.0064558
