epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,13714.7,1.03012,0.51579,1.02984,0.91271,0.94673,0.97268,0.68616,1.16159,0.47678,1.13355,0.006337,0.006337,0.006337
187,13787.1,1.01866,0.51219,1.02663,0.91942,0.93731,0.97158,0.68831,1.15635,0.48521,1.12559,0.0063172,0.0063172,0.0063172
188,13863.7,1.01236,0.50536,1.03539,0.93782,0.93046,0.97062,0.68508,1.15971,0.48205,1.13397,0.0062974,0.0062974,0.0062974
189,13936.5,1.00767,0.50676,1.03111,0.91675,0.95327,0.96937,0.6821,1.16705,0.48954,1.13658,0.0062776,0.0062776,0.0062776
190,14008.6,1.00509,0.51266,1.03202,0.92307,0.94328,0.96984,0.676,1.17473,0.47776,1.1422,0.0062578,0.0062578,0.0062578
191,14082.5,1.01207,0.50744,1.02461,0.92751,0.93731,0.96758,0.67865,1.1621,0.47927,1.13494,0.006238,0.006238,0.006238
192,14155.9,1.01501,0.51736,1.03056,0.90296,0.96119,0.96976,0.68013,1.16178,0.48107,1.13823,0.0062182,0.0062182,0.0062182
193,14232.7,1.02141,0.51889,1.02383,0.90805,0.95025,0.96947,0.67805,1.16424,0.49172,1.13811,0.0061984,0.0061984,0.0061984
194,14305.3,1.00418,0.51218,1.02245,0.91468,0.94527,0.97116,0.6815,1.15532,0.48579,1.13661,0.0061786,0.0061786,0.0061786
195,14388.4,0.99413,0.50043,1.02273,0.90398,0.95821,0.97052,0.6829,1.1578,0.49538,1.13785,0.0061588,0.0061588,0.0061588
196,14466.1,1.01148,0.51414,1.02392,0.92393,0.9393,0.96789,0.67626,1.16448,0.49907,1.14327,0.006139,0.006139,0.006139
197,14540.7,1.00658,0.51411,1.02411,0.93118,0.9393,0.96988,0.6833,1.16298,0.48849,1.13665,0.0061192,0.0061192,0.0061192
198,14615.2,0.9938,0.4983,1.02504,0.93601,0.93532,0.97308,0.68533,1.15961,0.48769,1.14044,0.0060994,0.0060994,0.0060994
199,14686.9,1.00458,0.50357,1.02134,0.91861,0.94428,0.97216,0.68362,1.16604,0.49019,1.14035,0.0060796,0.0060796,0.0060796
200,14760,0.98764,0.49958,1.02012,0.91822,0.94957,0.97213,0.67964,1.16612,0.48829,1.13835,0.0060598,0.0060598,0.0060598
201,14833.5,1.00184,0.5028,1.02409,0.92307,0.94129,0.97137,0.68099,1.16562,0.49198,1.13687,0.00604,0.00604,0.00604
202,14907.6,1.00129,0.50272,1.01228,0.92553,0.93984,0.97278,0.6824,1.16412,0.49483,1.13905,0.0060202,0.0060202,0.0060202
203,14982.8,0.99646,0.49737,1.01451,0.92925,0.94129,0.97263,0.68198,1.15878,0.48725,1.13722,0.0060004,0.0060004,0.0060004
204,15055.9,0.98969,0.48811,1.01864,0.91191,0.95797,0.96998,0.68174,1.16764,0.48423,1.13653,0.0059806,0.0059806,0.0059806
205,15129.6,0.99922,0.50862,1.01788,0.93277,0.92637,0.97164,0.68109,1.1673,0.49555,1.12935,0.0059608,0.0059608,0.0059608
206,15202.3,1.00158,0.49881,1.01584,0.9259,0.93433,0.97222,0.68055,1.17349,0.50128,1.13292,0.005941,0.005941,0.005941
207,15276.2,0.98503,0.49429,1.00709,0.92006,0.93908,0.97128,0.67849,1.17556,0.50492,1.13443,0.0059212,0.0059212,0.0059212
208,15350.8,0.9793,0.49152,1.01222,0.93157,0.9347,0.96907,0.67927,1.17309,0.49796,1.14456,0.0059014,0.0059014,0.0059014
209,15422.1,0.98725,0.49702,1.0188,0.92935,0.94925,0.97298,0.68567,1.16915,0.48338,1.14343,0.0058816,0.0058816,0.0058816
210,15494.5,0.98884,0.50426,1.0228,0.92936,0.9403,0.97209,0.68031,1.1723,0.47916,1.143,0.0058618,0.0058618,0.0058618
211,15567.1,0.98654,0.49744,1.01529,0.92711,0.94925,0.97151,0.67999,1.16955,0.479,1.14386,0.005842,0.005842,0.005842
212,15642,0.97484,0.48887,1.00646,0.93232,0.94328,0.97263,0.68122,1.17891,0.48047,1.15005,0.0058222,0.0058222,0.0058222
213,15714.8,0.9645,0.48201,1.00877,0.92414,0.94527,0.97254,0.68378,1.17457,0.48389,1.14477,0.0058024,0.0058024,0.0058024
214,15786.3,0.96476,0.49844,1.01112,0.92298,0.94527,0.97381,0.68234,1.17679,0.48408,1.14661,0.0057826,0.0057826,0.0057826
215,15857.6,0.98053,0.4979,1.01384,0.92613,0.93564,0.97403,0.68274,1.16968,0.48943,1.14164,0.0057628,0.0057628,0.0057628
216,15929.8,0.96879,0.49437,1.0061,0.93007,0.94129,0.97388,0.68619,1.16374,0.47617,1.13658,0.005743,0.005743,0.005743
217,16005.2,0.97389,0.49203,1.00706,0.91831,0.95082,0.97132,0.68151,1.16997,0.48002,1.14604,0.0057232,0.0057232,0.0057232
218,16079.1,0.98652,0.49992,1.01987,0.9289,0.9393,0.97261,0.67681,1.17001,0.48054,1.14486,0.0057034,0.0057034,0.0057034
219,16149.7,0.96427,0.48962,1.01053,0.9317,0.93657,0.97355,0.68359,1.16121,0.47809,1.13614,0.0056836,0.0056836,0.0056836
220,16222.8,0.96461,0.48529,1.00039,0.92832,0.94066,0.97108,0.68188,1.16433,0.47576,1.13859,0.0056638,0.0056638,0.0056638
221,16295.6,0.96681,0.49057,1.01134,0.93176,0.93752,0.9721,0.68213,1.16924,0.47916,1.14384,0.005644,0.005644,0.005644
222,16371.6,0.94857,0.48696,0.99978,0.93427,0.93333,0.97428,0.68171,1.17077,0.48169,1.1446,0.0056242,0.0056242,0.0056242
223,16444.9,0.97231,0.49264,1.01484,0.91115,0.94897,0.97433,0.6846,1.17214,0.48154,1.14637,0.0056044,0.0056044,0.0056044
224,16517.7,0.95295,0.4749,1.00801,0.92044,0.9393,0.97276,0.68351,1.17409,0.48218,1.14947,0.0055846,0.0055846,0.0055846
225,16590.9,0.94888,0.47515,1.00168,0.89166,0.96631,0.97302,0.67971,1.17266,0.48095,1.14961,0.0055648,0.0055648,0.0055648
226,16664.1,0.96309,0.48182,1.00494,0.91665,0.94129,0.97344,0.68198,1.16858,0.48278,1.14628,0.005545,0.005545,0.005545
227,16740.3,0.96756,0.48861,0.99944,0.90676,0.95423,0.97324,0.68108,1.1685,0.48251,1.14359,0.0055252,0.0055252,0.0055252
228,16813.4,0.95189,0.47997,1.00259,0.91785,0.93391,0.97444,0.68167,1.16878,0.48443,1.14442,0.0055054,0.0055054,0.0055054
229,16884.2,0.94979,0.48189,1.00327,0.92324,0.93433,0.97387,0.68377,1.1696,0.48285,1.14676,0.0054856,0.0054856,0.0054856
230,16956.1,0.9558,0.48576,0.99927,0.91077,0.94925,0.97315,0.68301,1.16541,0.47761,1.14582,0.0054658,0.0054658,0.0054658
231,17029.5,0.9539,0.48321,0.99831,0.92703,0.93548,0.973,0.68451,1.1668,0.47709,1.14675,0.005446,0.005446,0.005446
232,17104.5,0.9453,0.46993,1.00186,0.92412,0.9403,0.97301,0.68349,1.16379,0.47877,1.13973,0.0054262,0.0054262,0.0054262
233,17178.3,0.94938,0.49072,1.00397,0.92807,0.93722,0.97441,0.68639,1.16601,0.4792,1.13973,0.0054064,0.0054064,0.0054064
234,17250.3,0.95904,0.48344,1.00204,0.93116,0.93234,0.97125,0.68189,1.1683,0.4804,1.14018,0.0053866,0.0053866,0.0053866
235,17323.6,0.95307,0.47538,1.00771,0.92574,0.94229,0.97109,0.68085,1.16523,0.47783,1.14285,0.0053668,0.0053668,0.0053668
236,17397.1,0.93719,0.47451,0.99399,0.93009,0.93831,0.97152,0.68029,1.16763,0.47565,1.14686,0.005347,0.005347,0.005347
237,17473.5,0.93015,0.46847,0.99945,0.92331,0.94645,0.97185,0.68565,1.16926,0.47641,1.14543,0.0053272,0.0053272,0.0053272
238,17545.7,0.9404,0.48139,0.99972,0.91653,0.95057,0.97273,0.6826,1.16671,0.4777,1.14282,0.0053074,0.0053074,0.0053074
239,17618.8,0.95224,0.47658,0.99321,0.93255,0.9355,0.97439,0.68377,1.16777,0.47859,1.14515,0.0052876,0.0052876,0.0052876
240,17693.7,0.9443,0.4772,0.9972,0.92809,0.93749,0.97409,0.68274,1.16138,0.47776,1.14205,0.0052678,0.0052678,0.0052678
241,17767.2,0.9303,0.46936,0.98846,0.92264,0.93753,0.97481,0.68164,1.16654,0.47739,1.14364,0.005248,0.005248,0.005248
242,17842.2,0.92784,0.45914,0.98971,0.92119,0.94205,0.9735,0.6843,1.16398,0.47731,1.13881,0.0052282,0.0052282,0.0052282
243,17916.1,0.9276,0.46601,0.99545,0.91821,0.94726,0.97199,0.68551,1.16207,0.47643,1.14,0.0052084,0.0052084,0.0052084
244,17989,0.92991,0.4731,0.99476,0.92575,0.93632,0.97048,0.68099,1.16802,0.48586,1.14391,0.0051886,0.0051886,0.0051886
245,18062.1,0.93594,0.46131,0.99419,0.91798,0.94428,0.97148,0.67932,1.16933,0.48842,1.14144,0.0051688,0.0051688,0.0051688
246,18136.1,0.93724,0.47252,0.99876,0.91183,0.94676,0.97158,0.68298,1.1655,0.48463,1.14072,0.005149,0.005149,0.005149
247,18208.4,0.91887,0.4597,0.9883,0.91201,0.94884,0.97052,0.68193,1.16469,0.48539,1.14145,0.0051292,0.0051292,0.0051292
248,18279.2,0.92568,0.47906,0.99074,0.9116,0.94405,0.9712,0.67976,1.16857,0.49226,1.14842,0.0051094,0.0051094,0.0051094
249,18352.4,0.90783,0.46471,0.9868,0.92358,0.93805,0.97359,0.68165,1.16884,0.48584,1.14823,0.0050896,0.0050896,0.0050896
250,18425.7,0.94068,0.47787,0.99521,0.92117,0.94328,0.97218,0.68409,1.16557,0.48759,1.14588,0.0050698,0.0050698,0.0050698
251,18500.6,0.92524,0.47154,0.98914,0.91687,0.94386,0.97317,0.68704,1.16385,0.48449,1.14578,0.00505,0.00505,0.00505
252,18573.1,0.91521,0.46633,0.98813,0.90958,0.9509,0.97174,0.68293,1.16882,0.48619,1.14817,0.0050302,0.0050302,0.0050302
253,18645.6,0.91046,0.45554,0.98303,0.91168,0.95025,0.97108,0.68431,1.16377,0.4859,1.14272,0.0050104,0.0050104,0.0050104
254,18718.5,0.90911,0.46366,0.98679,0.90967,0.95188,0.97025,0.68283,1.16079,0.4844,1.13993,0.0049906,0.0049906,0.0049906
255,18792,0.91475,0.46356,0.9836,0.91859,0.94527,0.96966,0.68088,1.16474,0.48462,1.14237,0.0049708,0.0049708,0.0049708
256,18866.5,0.90446,0.45882,0.9858,0.91859,0.95124,0.97021,0.68351,1.16346,0.48067,1.14211,0.004951,0.004951,0.004951
257,18941,0.91117,0.45605,0.98522,0.91339,0.95025,0.9695,0.6832,1.16082,0.4776,1.14224,0.0049312,0.0049312,0.0049312
258,19013.4,0.90818,0.4638,0.98585,0.90975,0.95423,0.96852,0.68305,1.16132,0.47862,1.14224,0.0049114,0.0049114,0.0049114
259,19085.6,0.9081,0.46168,0.98713,0.91139,0.95174,0.96743,0.68059,1.16283,0.48394,1.14446,0.0048916,0.0048916,0.0048916
260,19158.7,0.90923,0.45388,0.98655,0.91131,0.9508,0.96775,0.68011,1.16113,0.48029,1.145,0.0048718,0.0048718,0.0048718
261,19234.1,0.91053,0.46152,0.99158,0.90957,0.9508,0.96641,0.67913,1.16155,0.48184,1.14626,0.004852,0.004852,0.004852
262,19308.8,0.89438,0.44762,0.97887,0.92626,0.9393,0.96828,0.68415,1.16029,0.47987,1.14746,0.0048322,0.0048322,0.0048322
263,19381.9,0.90233,0.46144,0.98299,0.92322,0.94519,0.97026,0.68431,1.15991,0.48055,1.14573,0.0048124,0.0048124,0.0048124
264,19455.1,0.89184,0.45677,0.98856,0.92375,0.9402,0.97078,0.68431,1.16137,0.4788,1.14715,0.0047926,0.0047926,0.0047926
265,19529.2,0.90257,0.45247,0.98295,0.9316,0.93433,0.97128,0.68707,1.16029,0.47691,1.14727,0.0047728,0.0047728,0.0047728
266,19602.1,0.89516,0.4597,0.9879,0.92931,0.9403,0.97153,0.68605,1.16175,0.47522,1.15151,0.004753,0.004753,0.004753
267,19676.6,0.90888,0.45953,0.98918,0.927,0.94428,0.97194,0.68679,1.16184,0.47467,1.1509,0.0047332,0.0047332,0.0047332
268,19750.4,0.89991,0.4479,0.98652,0.9311,0.94119,0.97088,0.68732,1.16424,0.47674,1.15101,0.0047134,0.0047134,0.0047134
269,19824.1,0.8962,0.45202,0.97784,0.92471,0.94096,0.96944,0.6865,1.16206,0.48013,1.14948,0.0046936,0.0046936,0.0046936
270,19896.5,0.89902,0.45608,0.98305,0.91973,0.94627,0.9698,0.68565,1.16165,0.4787,1.14761,0.0046738,0.0046738,0.0046738
271,19971.7,0.88879,0.44673,0.97624,0.91868,0.94527,0.97036,0.68307,1.16312,0.47957,1.14731,0.004654,0.004654,0.004654
272,20043.7,0.89199,0.44701,0.97414,0.91792,0.94129,0.97113,0.68297,1.16912,0.47857,1.15134,0.0046342,0.0046342,0.0046342
273,20116.7,0.88871,0.44087,0.97246,0.9236,0.93831,0.97125,0.6825,1.17236,0.47845,1.15478,0.0046144,0.0046144,0.0046144
274,20190,0.89586,0.44558,0.98302,0.92439,0.9403,0.97037,0.68307,1.17421,0.47621,1.1601,0.0045946,0.0045946,0.0045946
275,20263.4,0.88232,0.44883,0.98213,0.92438,0.9403,0.97029,0.68388,1.17562,0.47656,1.15772,0.0045748,0.0045748,0.0045748
276,20339.4,0.88483,0.4393,0.96854,0.92874,0.93731,0.96968,0.68292,1.17588,0.47963,1.15541,0.004555,0.004555,0.004555
277,20413.1,0.87222,0.44204,0.97467,0.93062,0.93333,0.96968,0.68123,1.17679,0.48067,1.15604,0.0045352,0.0045352,0.0045352
278,20486.6,0.8792,0.44041,0.97433,0.93112,0.93333,0.9704,0.68291,1.17421,0.47628,1.15573,0.0045154,0.0045154,0.0045154
279,20559,0.87646,0.44339,0.97305,0.90911,0.95543,0.97256,0.68416,1.17215,0.47425,1.15527,0.0044956,0.0044956,0.0044956
280,20632.7,0.87228,0.4422,0.96944,0.90165,0.96697,0.97274,0.68509,1.1693,0.47503,1.15334,0.0044758,0.0044758,0.0044758
281,20709.6,0.89107,0.4432,0.97401,0.91407,0.95124,0.97327,0.68612,1.16751,0.47276,1.15112,0.004456,0.004456,0.004456
282,20783.4,0.86922,0.43658,0.96724,0.91205,0.95721,0.97312,0.68606,1.16671,0.47264,1.15142,0.0044362,0.0044362,0.0044362
283,20854.5,0.86799,0.43912,0.97235,0.91828,0.95039,0.97273,0.68529,1.16569,0.47121,1.151,0.0044164,0.0044164,0.0044164
284,20927.6,0.86876,0.43694,0.96836,0.91663,0.95175,0.97381,0.68491,1.16524,0.4708,1.1515,0.0043966,0.0043966,0.0043966
285,21000.6,0.86476,0.43735,0.96825,0.91433,0.95577,0.9735,0.68701,1.16612,0.46824,1.15335,0.0043768,0.0043768,0.0043768
286,21075.5,0.86544,0.43391,0.97076,0.91301,0.9608,0.97274,0.6847,1.16769,0.46816,1.15396,0.004357,0.004357,0.004357
287,21147.4,0.87264,0.43805,0.9722,0.91404,0.9602,0.97229,0.68591,1.16823,0.47136,1.1544,0.0043372,0.0043372,0.0043372
288,21220.8,0.8471,0.42926,0.9606,0.91362,0.95721,0.97236,0.68666,1.16892,0.47172,1.15636,0.0043174,0.0043174,0.0043174
289,21294.5,0.87014,0.44197,0.96941,0.91167,0.9602,0.97185,0.6869,1.16834,0.4692,1.15572,0.0042976,0.0042976,0.0042976
290,21368.2,0.85325,0.43879,0.96022,0.9161,0.95622,0.9721,0.68749,1.16908,0.47052,1.15745,0.0042778,0.0042778,0.0042778
291,21445.3,0.85459,0.43993,0.96326,0.91591,0.95378,0.97192,0.68712,1.1688,0.47035,1.15855,0.004258,0.004258,0.004258
292,21518.1,0.87874,0.44669,0.96729,0.91656,0.95089,0.96994,0.68424,1.1702,0.47026,1.16048,0.0042382,0.0042382,0.0042382
293,21591,0.8498,0.43225,0.96322,0.90395,0.96454,0.9694,0.68433,1.16663,0.4703,1.15837,0.0042184,0.0042184,0.0042184
294,21664.8,0.8599,0.44436,0.9665,0.9024,0.96915,0.96934,0.68379,1.16531,0.47019,1.15737,0.0041986,0.0041986,0.0041986
295,21739.6,0.86099,0.44212,0.96855,0.90877,0.96144,0.96966,0.68502,1.16554,0.47168,1.15693,0.0041788,0.0041788,0.0041788
296,21814.4,0.85157,0.43513,0.95916,0.9117,0.95542,0.96919,0.68557,1.16488,0.47506,1.15501,0.004159,0.004159,0.004159
297,21888.8,0.84237,0.43351,0.96243,0.90937,0.95844,0.96969,0.68452,1.16504,0.47463,1.15444,0.0041392,0.0041392,0.0041392
298,21961.6,0.85547,0.438,0.96739,0.91058,0.95522,0.9706,0.68386,1.16604,0.47544,1.15444,0.0041194,0.0041194,0.0041194
299,22035.4,0.8528,0.43743,0.96581,0.9147,0.94925,0.97176,0.68684,1.16619,0.47578,1.15305,0.0040996,0.0040996,0.0040996
300,22111.6,0.84837,0.43632,0.96665,0.92867,0.93632,0.97318,0.68801,1.16629,0.47432,1.15372,0.0040798,0.0040798,0.0040798
301,22187.6,0.8419,0.43352,0.9611,0.92978,0.93547,0.97402,0.6891,1.16699,0.47463,1.1547,0.00406,0.00406,0.00406
302,22261.5,0.85284,0.43824,0.96835,0.90973,0.95423,0.97403,0.68918,1.16625,0.47566,1.15576,0.0040402,0.0040402,0.0040402
303,22334.7,0.83732,0.42913,0.95202,0.90797,0.95224,0.97368,0.69008,1.16491,0.4755,1.15477,0.0040204,0.0040204,0.0040204
304,22406.9,0.8393,0.42117,0.96012,0.91295,0.9496,0.97306,0.68938,1.16681,0.47445,1.1566,0.0040006,0.0040006,0.0040006
305,22482.7,0.83811,0.42197,0.96109,0.90985,0.95403,0.97256,0.68792,1.16628,0.47678,1.15698,0.0039808,0.0039808,0.0039808
306,22556.5,0.84309,0.4298,0.96273,0.91058,0.95247,0.97184,0.68636,1.16794,0.47729,1.15798,0.003961,0.003961,0.003961
307,22629.9,0.83936,0.42339,0.95571,0.90263,0.95933,0.97143,0.68658,1.16669,0.47679,1.1568,0.0039412,0.0039412,0.0039412
308,22702.4,0.84616,0.42393,0.95852,0.90777,0.95423,0.97137,0.68885,1.16626,0.47764,1.1562,0.0039214,0.0039214,0.0039214
309,22775,0.83099,0.41955,0.9533,0.91044,0.95423,0.97193,0.68978,1.16649,0.47859,1.15634,0.0039016,0.0039016,0.0039016
310,22851.5,0.8313,0.41308,0.95372,0.90505,0.95788,0.97245,0.68902,1.16609,0.47891,1.15569,0.0038818,0.0038818,0.0038818
311,22926,0.82359,0.41854,0.95348,0.90291,0.9624,0.97213,0.68846,1.16593,0.47778,1.15569,0.003862,0.003862,0.003862
312,22999.8,0.82079,0.41544,0.94497,0.91664,0.94428,0.97161,0.68779,1.16536,0.47744,1.15661,0.0038422,0.0038422,0.0038422
313,23073.3,0.82908,0.41102,0.95483,0.9225,0.94328,0.97147,0.68904,1.16493,0.47719,1.15644,0.0038224,0.0038224,0.0038224
314,23147.9,0.82263,0.41493,0.9429,0.92127,0.94428,0.9715,0.68838,1.16601,0.47716,1.15638,0.0038026,0.0038026,0.0038026
315,23223.5,0.83233,0.41985,0.95477,0.91827,0.94428,0.97119,0.68757,1.16624,0.47826,1.1567,0.0037828,0.0037828,0.0037828
316,23296.7,0.83335,0.42177,0.94813,0.92385,0.94129,0.97099,0.68517,1.16643,0.47976,1.15798,0.003763,0.003763,0.003763
317,23368.5,0.82099,0.41552,0.95263,0.92647,0.94027,0.97104,0.68406,1.16612,0.47863,1.15828,0.0037432,0.0037432,0.0037432
318,23442.1,0.81855,0.41507,0.95141,0.89652,0.96551,0.9713,0.68483,1.1663,0.47896,1.15879,0.0037234,0.0037234,0.0037234
319,23514.9,0.82071,0.41948,0.94994,0.89375,0.97087,0.97126,0.68414,1.16787,0.47992,1.16,0.0037036,0.0037036,0.0037036
320,23590.2,0.82208,0.41948,0.94542,0.893,0.96816,0.97134,0.68347,1.16845,0.48332,1.16029,0.0036838,0.0036838,0.0036838
321,23664.2,0.81989,0.41608,0.94871,0.89249,0.97114,0.97059,0.68295,1.16811,0.48366,1.16053,0.003664,0.003664,0.003664
322,23737.3,0.81586,0.41274,0.95095,0.89241,0.96915,0.97047,0.68313,1.16872,0.48291,1.15984,0.0036442,0.0036442,0.0036442
323,23808.6,0.82487,0.42287,0.95985,0.91348,0.94553,0.97054,0.68478,1.16862,0.48237,1.15972,0.0036244,0.0036244,0.0036244
324,23881.4,0.80848,0.41683,0.94506,0.91307,0.95101,0.97016,0.68444,1.16912,0.48243,1.16023,0.0036046,0.0036046,0.0036046
325,23954.8,0.8156,0.40943,0.95001,0.91153,0.95339,0.97032,0.68461,1.16976,0.48211,1.16079,0.0035848,0.0035848,0.0035848
326,24022.7,0.81426,0.41194,0.9468,0.91132,0.95099,0.97089,0.68445,1.16988,0.48194,1.16132,0.003565,0.003565,0.003565
327,24100.3,0.81317,0.41606,0.95551,0.91463,0.95025,0.97105,0.68485,1.17201,0.48319,1.16379,0.0035452,0.0035452,0.0035452
328,24179.6,0.80544,0.40769,0.95114,0.91762,0.95025,0.9704,0.68482,1.17303,0.48505,1.16545,0.0035254,0.0035254,0.0035254
329,24257.4,0.80081,0.40956,0.94434,0.91827,0.95025,0.97006,0.68458,1.1743,0.48355,1.16748,0.0035056,0.0035056,0.0035056
330,24334.8,0.7991,0.40244,0.94305,0.91554,0.95124,0.96912,0.68337,1.17356,0.48199,1.16708,0.0034858,0.0034858,0.0034858
331,24412.4,0.81152,0.40849,0.9468,0.91059,0.95224,0.96901,0.68504,1.17257,0.48179,1.16712,0.003466,0.003466,0.003466
332,24490.1,0.79304,0.39978,0.93865,0.91619,0.94635,0.96926,0.6848,1.17138,0.48294,1.16697,0.0034462,0.0034462,0.0034462
333,24568.5,0.80129,0.40678,0.94918,0.91786,0.94726,0.96909,0.6855,1.17137,0.48295,1.16829,0.0034264,0.0034264,0.0034264
334,24644.6,0.79591,0.40041,0.94026,0.9008,0.96517,0.96895,0.68499,1.17088,0.48257,1.16786,0.0034066,0.0034066,0.0034066
335,24720.9,0.79639,0.40466,0.94891,0.90167,0.96418,0.96877,0.68496,1.16978,0.48205,1.16739,0.0033868,0.0033868,0.0033868
336,24797.3,0.80254,0.41373,0.9516,0.89902,0.96556,0.96909,0.68475,1.16784,0.4816,1.16616,0.003367,0.003367,0.003367
337,24876.1,0.80181,0.41197,0.94949,0.89997,0.96716,0.96856,0.68545,1.16925,0.48138,1.16725,0.0033472,0.0033472,0.0033472
338,24953.6,0.785,0.39897,0.94081,0.90097,0.96617,0.96907,0.6856,1.16837,0.48013,1.16682,0.0033274,0.0033274,0.0033274
339,25027.8,0.79517,0.40539,0.94941,0.91963,0.94826,0.96938,0.68574,1.16786,0.47868,1.16559,0.0033076,0.0033076,0.0033076
340,25106.5,0.79892,0.40761,0.94648,0.91886,0.94656,0.96885,0.68514,1.16811,0.47895,1.16555,0.0032878,0.0032878,0.0032878
341,25183.8,0.79716,0.40668,0.94991,0.91799,0.94726,0.96928,0.68546,1.16846,0.47847,1.16535,0.003268,0.003268,0.003268
342,25261.4,0.79476,0.40616,0.94075,0.90066,0.96617,0.96926,0.68541,1.16937,0.4793,1.16565,0.0032482,0.0032482,0.0032482
343,25336.8,0.79111,0.39891,0.94715,0.91552,0.94892,0.96914,0.68626,1.16879,0.47909,1.16491,0.0032284,0.0032284,0.0032284
344,25416.4,0.78045,0.39946,0.94358,0.91649,0.95007,0.96858,0.68537,1.16896,0.47777,1.1651,0.0032086,0.0032086,0.0032086
345,25495.5,0.78296,0.3988,0.93593,0.9155,0.95323,0.96853,0.6864,1.16812,0.47758,1.16489,0.0031888,0.0031888,0.0031888
346,25572.4,0.77189,0.39509,0.93872,0.9076,0.95784,0.96865,0.68503,1.16863,0.4779,1.16596,0.003169,0.003169,0.003169
347,25647.7,0.78119,0.38948,0.93924,0.91481,0.95224,0.96807,0.68531,1.16976,0.4786,1.16669,0.0031492,0.0031492,0.0031492
348,25723.3,0.77904,0.39453,0.93667,0.9107,0.95388,0.96787,0.68312,1.17028,0.47856,1.16733,0.0031294,0.0031294,0.0031294
349,25800.8,0.77704,0.39194,0.93449,0.9086,0.95944,0.96776,0.6838,1.17048,0.47855,1.16743,0.0031096,0.0031096,0.0031096
350,25878.3,0.78347,0.39986,0.93863,0.90767,0.95821,0.96821,0.68273,1.17108,0.47952,1.16818,0.0030898,0.0030898,0.0030898
351,25953.3,0.78125,0.40226,0.93812,0.90607,0.95977,0.9686,0.68217,1.17107,0.48084,1.16886,0.00307,0.00307,0.00307
352,26031,0.77683,0.39711,0.94099,0.90604,0.95949,0.96856,0.68222,1.17087,0.48272,1.16939,0.0030502,0.0030502,0.0030502
353,26108.7,0.77415,0.39002,0.94118,0.90771,0.9602,0.96869,0.68214,1.17162,0.48465,1.17083,0.0030304,0.0030304,0.0030304
354,26186,0.76212,0.38603,0.92862,0.90634,0.9602,0.968,0.68157,1.17276,0.48543,1.1715,0.0030106,0.0030106,0.0030106
355,26264.5,0.75971,0.39244,0.93486,0.90826,0.95554,0.96739,0.68124,1.17382,0.48643,1.17248,0.0029908,0.0029908,0.0029908
356,26343.1,0.75913,0.38977,0.92703,0.91091,0.95224,0.96721,0.68084,1.17363,0.48661,1.17264,0.002971,0.002971,0.002971
357,26419.3,0.76161,0.38587,0.93369,0.91306,0.95089,0.96671,0.68035,1.17352,0.48687,1.17325,0.0029512,0.0029512,0.0029512
358,26496.2,0.76733,0.39157,0.9293,0.90817,0.95522,0.9667,0.68065,1.17432,0.48693,1.1741,0.0029314,0.0029314,0.0029314
359,26573.7,0.76512,0.39672,0.93038,0.9104,0.95032,0.96692,0.68059,1.1751,0.48683,1.17506,0.0029116,0.0029116,0.0029116
360,26651.3,0.76135,0.39269,0.93997,0.91634,0.95025,0.96711,0.68034,1.17609,0.4873,1.17622,0.0028918,0.0028918,0.0028918
361,26727.7,0.75627,0.38576,0.92989,0.9158,0.95025,0.96698,0.68098,1.17626,0.48718,1.17667,0.002872,0.002872,0.002872
362,26804.6,0.76781,0.39263,0.93515,0.91563,0.95323,0.96747,0.68074,1.17602,0.4865,1.17581,0.0028522,0.0028522,0.0028522
363,26879.5,0.76618,0.39149,0.93743,0.91665,0.95202,0.96765,0.68136,1.17628,0.48602,1.17556,0.0028324,0.0028324,0.0028324
364,26957.5,0.75287,0.38701,0.9248,0.91647,0.95224,0.96703,0.68025,1.17594,0.48509,1.17519,0.0028126,0.0028126,0.0028126
365,27035,0.75439,0.38382,0.92884,0.91508,0.95224,0.96688,0.68146,1.17611,0.48481,1.17478,0.0027928,0.0027928,0.0027928
366,27111.2,0.76644,0.39053,0.93649,0.91497,0.95289,0.96771,0.68286,1.17608,0.48569,1.17397,0.002773,0.002773,0.002773
367,27190.1,0.76411,0.38893,0.93299,0.91458,0.95423,0.96773,0.68387,1.17615,0.48487,1.17402,0.0027532,0.0027532,0.0027532
368,27268.7,0.77584,0.4002,0.93746,0.91682,0.95412,0.96772,0.6845,1.17568,0.48497,1.17413,0.0027334,0.0027334,0.0027334
369,27346.8,0.75543,0.39231,0.92871,0.91732,0.95323,0.96892,0.68538,1.17552,0.48424,1.17363,0.0027136,0.0027136,0.0027136
370,27427.1,0.74804,0.38578,0.92265,0.92022,0.95224,0.96943,0.68579,1.17475,0.48299,1.17353,0.0026938,0.0026938,0.0026938
371,27504.3,0.74205,0.38239,0.92481,0.92134,0.95124,0.9691,0.68568,1.17447,0.48309,1.17361,0.002674,0.002674,0.002674
372,27580.7,0.74836,0.38442,0.92794,0.92011,0.95121,0.96935,0.68606,1.17399,0.48356,1.17344,0.0026542,0.0026542,0.0026542
