epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,8516.6,1.04577,0.52823,1.09773,0.88896,0.93999,0.96111,0.62758,1.23915,0.56015,1.25706,0.0064954,0.0064954,0.0064954
179,8563.26,1.06061,0.533,1.09398,0.90677,0.94129,0.96524,0.65098,1.19723,0.50885,1.21664,0.0064756,0.0064756,0.0064756
180,8610.11,1.04446,0.52845,1.08888,0.88025,0.96549,0.97025,0.65147,1.19202,0.50932,1.21905,0.0064558,0.0064558,0.0064558
181,8657.07,1.06042,0.52633,1.09604,0.89851,0.96024,0.96894,0.64963,1.19896,0.5112,1.21658,0.006436,0.006436,0.006436
182,8703.61,1.05491,0.52948,1.09391,0.88548,0.9592,0.9646,0.64077,1.21065,0.5128,1.22771,0.0064162,0.0064162,0.0064162
183,8750.39,1.03351,0.52407,1.08671,0.8875,0.95721,0.96255,0.63413,1.2255,0.53672,1.24212,0.0063964,0.0063964,0.0063964
184,8796.76,1.04236,0.52331,1.09228,0.89548,0.94628,0.96301,0.64033,1.22315,0.52949,1.23429,0.0063766,0.0063766,0.0063766
185,8843.67,1.05499,0.52795,1.08685,0.89596,0.95025,0.96386,0.63786,1.21837,0.52196,1.23525,0.0063568,0.0063568,0.0063568
186,8890.63,1.03135,0.51884,1.07969,0.90629,0.93344,0.96349,0.64008,1.21788,0.5304,1.2284,0.006337,0.006337,0.006337
187,8937.45,1.03249,0.52299,1.08339,0.88053,0.95522,0.96521,0.6434,1.21603,0.51827,1.22889,0.0063172,0.0063172,0.0063172
188,8984.23,1.02826,0.5132,1.07842,0.91329,0.9327,0.96527,0.64676,1.21381,0.5098,1.23304,0.0062974,0.0062974,0.0062974
189,9030.87,1.02179,0.51439,1.0773,0.88444,0.95189,0.96722,0.64242,1.21329,0.52774,1.23462,0.0062776,0.0062776,0.0062776
190,9078.07,1.02478,0.51313,1.07503,0.89181,0.94319,0.96375,0.63658,1.2304,0.53887,1.24214,0.0062578,0.0062578,0.0062578
191,9124.88,1.0207,0.51875,1.07254,0.9025,0.93333,0.96283,0.64253,1.2241,0.52619,1.23525,0.006238,0.006238,0.006238
192,9171.43,1.01311,0.51915,1.0789,0.88381,0.94925,0.96149,0.64198,1.23369,0.536,1.24471,0.0062182,0.0062182,0.0062182
193,9218.73,1.03273,0.51415,1.08123,0.88619,0.94925,0.9641,0.64046,1.23977,0.53777,1.24712,0.0061984,0.0061984,0.0061984
194,9265.64,1.02901,0.51773,1.07745,0.90407,0.94711,0.96573,0.64285,1.23094,0.51165,1.23692,0.0061786,0.0061786,0.0061786
195,9312.95,1.01224,0.51391,1.07717,0.91186,0.9403,0.96922,0.64862,1.22422,0.51169,1.2318,0.0061588,0.0061588,0.0061588
196,9359.4,1.01873,0.51621,1.08396,0.91819,0.92695,0.96794,0.64618,1.20611,0.50634,1.22469,0.006139,0.006139,0.006139
197,9406.11,1.02104,0.51515,1.07878,0.89464,0.94628,0.96218,0.64376,1.21193,0.52206,1.2295,0.0061192,0.0061192,0.0061192
198,9453.12,1.02689,0.50865,1.07286,0.89763,0.95103,0.96724,0.64676,1.21384,0.51711,1.23762,0.0060994,0.0060994,0.0060994
199,9499.82,1.01466,0.51022,1.07638,0.90359,0.95423,0.96984,0.65793,1.19897,0.51071,1.22151,0.0060796,0.0060796,0.0060796
200,9546.73,1.00425,0.4994,1.07564,0.9026,0.94974,0.97032,0.65692,1.19588,0.51182,1.21953,0.0060598,0.0060598,0.0060598
201,9593.9,1.03063,0.508,1.08195,0.90563,0.94536,0.96683,0.65632,1.20686,0.51562,1.22182,0.00604,0.00604,0.00604
202,9640.56,1.01587,0.49971,1.06539,0.91624,0.93333,0.96549,0.65355,1.20395,0.51381,1.22097,0.0060202,0.0060202,0.0060202
203,9687.15,1.00443,0.50769,1.07517,0.91261,0.94562,0.96728,0.65119,1.20103,0.50769,1.2238,0.0060004,0.0060004,0.0060004
204,9733.45,1.00336,0.50546,1.06056,0.89422,0.96517,0.96834,0.65734,1.19914,0.50354,1.22337,0.0059806,0.0059806,0.0059806
205,9780.45,1.0062,0.50045,1.06774,0.89941,0.95197,0.96513,0.65633,1.20773,0.50732,1.22975,0.0059608,0.0059608,0.0059608
206,9827.15,0.99984,0.49158,1.06505,0.89671,0.95023,0.96469,0.65014,1.22279,0.52125,1.23773,0.005941,0.005941,0.005941
207,9873.36,1.00578,0.50452,1.06667,0.89788,0.9536,0.96491,0.64796,1.22567,0.51753,1.24213,0.0059212,0.0059212,0.0059212
208,9920.18,0.99467,0.49606,1.0719,0.90114,0.95234,0.96605,0.6475,1.21842,0.51841,1.23812,0.0059014,0.0059014,0.0059014
209,9966.83,1.00706,0.5034,1.07405,0.8998,0.95604,0.96562,0.65161,1.2166,0.52294,1.23419,0.0058816,0.0058816,0.0058816
210,10013.5,0.99525,0.49208,1.06056,0.90378,0.95333,0.96616,0.65308,1.21401,0.51403,1.22954,0.0058618,0.0058618,0.0058618
211,10060,0.98776,0.49195,1.06262,0.89531,0.95306,0.96519,0.64943,1.21492,0.52153,1.22738,0.005842,0.005842,0.005842
212,10106.6,0.99591,0.50033,1.06395,0.89155,0.95622,0.96717,0.64801,1.22929,0.52553,1.24614,0.0058222,0.0058222,0.0058222
213,10153.3,0.98991,0.49872,1.05976,0.91844,0.93632,0.96726,0.65566,1.21821,0.51347,1.23855,0.0058024,0.0058024,0.0058024
214,10199.9,0.9799,0.49531,1.05721,0.9045,0.94328,0.96055,0.65133,1.20377,0.51376,1.23094,0.0057826,0.0057826,0.0057826
215,10246.5,0.98393,0.48877,1.05725,0.91592,0.9393,0.96433,0.65663,1.21027,0.5154,1.23237,0.0057628,0.0057628,0.0057628
216,10293.6,0.97808,0.50024,1.04624,0.90188,0.95119,0.96426,0.65471,1.22182,0.52079,1.24295,0.005743,0.005743,0.005743
217,10340.4,0.96825,0.48853,1.05337,0.90078,0.95756,0.96545,0.6564,1.21011,0.51246,1.23333,0.0057232,0.0057232,0.0057232
218,10387,0.98987,0.4902,1.05617,0.90689,0.94007,0.96791,0.66906,1.19128,0.50218,1.21826,0.0057034,0.0057034,0.0057034
219,10434.2,0.97187,0.48508,1.05374,0.88925,0.95871,0.96812,0.66875,1.20667,0.50367,1.22556,0.0056836,0.0056836,0.0056836
220,10481,0.96672,0.48848,1.05371,0.90455,0.94293,0.97055,0.66822,1.20274,0.504,1.22765,0.0056638,0.0056638,0.0056638
221,10527.8,0.96569,0.49287,1.05022,0.90651,0.94555,0.96771,0.65885,1.20802,0.50646,1.23357,0.005644,0.005644,0.005644
222,10575.5,0.95273,0.47903,1.04339,0.90777,0.94826,0.96756,0.66135,1.20916,0.50022,1.23297,0.0056242,0.0056242,0.0056242
223,10622.2,0.96763,0.4905,1.05076,0.8909,0.96691,0.96842,0.65388,1.20863,0.51062,1.2355,0.0056044,0.0056044,0.0056044
224,10669.1,0.97954,0.49194,1.05454,0.89439,0.96068,0.9668,0.65457,1.20893,0.50451,1.2371,0.0055846,0.0055846,0.0055846
225,10715.8,0.97259,0.48479,1.05184,0.90419,0.94838,0.96331,0.64764,1.21222,0.51337,1.24278,0.0055648,0.0055648,0.0055648
226,10762.6,0.9724,0.49063,1.04375,0.91219,0.94058,0.96207,0.64915,1.19946,0.50193,1.22935,0.005545,0.005545,0.005545
227,10809.1,0.96477,0.49027,1.05169,0.90369,0.95025,0.96247,0.64744,1.20218,0.50561,1.23284,0.0055252,0.0055252,0.0055252
228,10855.9,0.95917,0.47986,1.04739,0.90401,0.95124,0.9651,0.64949,1.20622,0.5081,1.23325,0.0055054,0.0055054,0.0055054
229,10903.2,0.97334,0.48232,1.05685,0.8885,0.96318,0.96182,0.64568,1.20717,0.51178,1.23453,0.0054856,0.0054856,0.0054856
230,10950,0.96569,0.48486,1.04812,0.90017,0.95106,0.96236,0.64647,1.20804,0.51369,1.23633,0.0054658,0.0054658,0.0054658
231,10997,0.96246,0.48941,1.04825,0.89767,0.96418,0.96374,0.6461,1.21018,0.5064,1.23405,0.005446,0.005446,0.005446
232,11043.9,0.96813,0.47993,1.0502,0.91726,0.94866,0.96535,0.65539,1.20995,0.50671,1.23547,0.0054262,0.0054262,0.0054262
233,11090.8,0.95514,0.48213,1.04803,0.91274,0.94428,0.96501,0.6516,1.21994,0.50397,1.24383,0.0054064,0.0054064,0.0054064
234,11137.4,0.95898,0.4848,1.05718,0.90932,0.94788,0.9659,0.65965,1.2001,0.50104,1.23077,0.0053866,0.0053866,0.0053866
235,11184.1,0.94664,0.47335,1.03947,0.90333,0.95025,0.96279,0.65832,1.20277,0.51161,1.23902,0.0053668,0.0053668,0.0053668
236,11230.8,0.9404,0.47351,1.0498,0.90243,0.95423,0.96429,0.6625,1.19415,0.50394,1.23252,0.005347,0.005347,0.005347
237,11277.9,0.94701,0.47641,1.03013,0.89986,0.94776,0.96264,0.65679,1.20395,0.51217,1.2381,0.0053272,0.0053272,0.0053272
238,11324.3,0.94597,0.48248,1.0382,0.90967,0.95224,0.96566,0.65768,1.2032,0.50798,1.23869,0.0053074,0.0053074,0.0053074
239,11371.2,0.9389,0.48031,1.04328,0.90549,0.95522,0.96512,0.65073,1.20417,0.50978,1.23829,0.0052876,0.0052876,0.0052876
240,11417.7,0.96186,0.48242,1.0428,0.90945,0.94527,0.96459,0.6468,1.21121,0.51427,1.23932,0.0052678,0.0052678,0.0052678
241,11464.4,0.94884,0.47281,1.04207,0.89785,0.95224,0.9628,0.64382,1.21349,0.51594,1.24142,0.005248,0.005248,0.005248
242,11511.1,0.92657,0.45602,1.03971,0.9096,0.94129,0.96219,0.64497,1.2057,0.5125,1.23432,0.0052282,0.0052282,0.0052282
243,11558.4,0.94664,0.47505,1.03538,0.90906,0.94229,0.96304,0.65071,1.20249,0.50737,1.23207,0.0052084,0.0052084,0.0052084
244,11605.8,0.93592,0.47202,1.03253,0.90737,0.94549,0.96397,0.65525,1.20116,0.49856,1.23312,0.0051886,0.0051886,0.0051886
245,11652.3,0.94168,0.47629,1.05061,0.9143,0.9403,0.96154,0.65641,1.20297,0.50406,1.23399,0.0051688,0.0051688,0.0051688
246,11698.8,0.94074,0.46881,1.04294,0.90656,0.9461,0.96074,0.65039,1.20999,0.50828,1.23846,0.005149,0.005149,0.005149
247,11745.9,0.92606,0.46251,1.03631,0.91391,0.94229,0.9601,0.65018,1.21181,0.50847,1.24166,0.0051292,0.0051292,0.0051292
248,11792.5,0.92077,0.46787,1.01946,0.88726,0.96316,0.95991,0.6489,1.21204,0.51119,1.24267,0.0051094,0.0051094,0.0051094
249,11839.4,0.92319,0.46355,1.02208,0.91619,0.93549,0.96238,0.65746,1.20892,0.49951,1.24246,0.0050896,0.0050896,0.0050896
250,11886.1,0.92796,0.46963,1.03143,0.90058,0.95539,0.96294,0.65601,1.20667,0.50028,1.24152,0.0050698,0.0050698,0.0050698
251,11932.5,0.92036,0.46026,1.03284,0.90078,0.94851,0.96191,0.65285,1.20357,0.50701,1.24375,0.00505,0.00505,0.00505
252,11979.4,0.92905,0.46291,1.02339,0.89947,0.95255,0.96036,0.65455,1.20077,0.50107,1.24107,0.0050302,0.0050302,0.0050302
253,12025.6,0.9234,0.46608,1.03643,0.90125,0.95423,0.96028,0.64807,1.20468,0.50453,1.24495,0.0050104,0.0050104,0.0050104
254,12072.3,0.90814,0.45721,1.02828,0.90163,0.94844,0.96121,0.64585,1.20858,0.50855,1.24775,0.0049906,0.0049906,0.0049906
255,12119.2,0.92883,0.47162,1.03637,0.89145,0.96219,0.96152,0.64585,1.21182,0.50385,1.24858,0.0049708,0.0049708,0.0049708
256,12165.6,0.9205,0.46301,1.02328,0.88969,0.96219,0.96198,0.64909,1.20775,0.50214,1.24561,0.004951,0.004951,0.004951
257,12212.2,0.91313,0.46233,1.03381,0.89467,0.96617,0.96432,0.65298,1.19981,0.49471,1.23839,0.0049312,0.0049312,0.0049312
258,12258.8,0.90541,0.45845,1.02429,0.90173,0.95522,0.96368,0.65133,1.1981,0.4978,1.23908,0.0049114,0.0049114,0.0049114
259,12305.2,0.91598,0.46108,1.02097,0.89319,0.96219,0.96437,0.65669,1.19807,0.49312,1.23918,0.0048916,0.0048916,0.0048916
260,12351.8,0.91389,0.45206,1.0251,0.89333,0.96663,0.96622,0.65966,1.19847,0.49022,1.23961,0.0048718,0.0048718,0.0048718
261,12398.1,0.89892,0.45672,1.03007,0.90584,0.95224,0.96614,0.65581,1.20006,0.49611,1.2419,0.004852,0.004852,0.004852
262,12445.2,0.91033,0.46448,1.0377,0.90917,0.94527,0.9664,0.65197,1.19896,0.49771,1.24082,0.0048322,0.0048322,0.0048322
263,12491.7,0.90259,0.4573,1.01922,0.90992,0.95025,0.96586,0.65604,1.19739,0.49529,1.24225,0.0048124,0.0048124,0.0048124
264,12538.3,0.89898,0.45433,1.02211,0.90194,0.96093,0.96771,0.66234,1.19565,0.49033,1.23981,0.0047926,0.0047926,0.0047926
265,12584.7,0.90471,0.45236,1.02543,0.91107,0.95124,0.96572,0.65845,1.19574,0.49115,1.23941,0.0047728,0.0047728,0.0047728
266,12631.7,0.90835,0.45903,1.03204,0.91144,0.94627,0.96417,0.65408,1.19785,0.49718,1.24268,0.004753,0.004753,0.004753
267,12680,0.90406,0.44688,1.02095,0.91584,0.93125,0.9647,0.65565,1.19726,0.49649,1.24106,0.0047332,0.0047332,0.0047332
268,12726.7,0.89701,0.44859,1.01457,0.91355,0.93583,0.96123,0.6517,1.20021,0.50197,1.24345,0.0047134,0.0047134,0.0047134
269,12773.4,0.89897,0.46054,1.01791,0.89987,0.95682,0.96208,0.6506,1.20002,0.50276,1.2445,0.0046936,0.0046936,0.0046936
270,12820.7,0.89161,0.44485,1.01683,0.91451,0.93662,0.96134,0.64898,1.20219,0.5094,1.24591,0.0046738,0.0046738,0.0046738
271,12867.1,0.88021,0.44902,1.01306,0.89884,0.95224,0.96336,0.64741,1.2047,0.50847,1.25064,0.004654,0.004654,0.004654
272,12913.3,0.89448,0.46012,1.02058,0.89918,0.94925,0.96427,0.64836,1.20881,0.50661,1.25316,0.0046342,0.0046342,0.0046342
273,12959.8,0.88675,0.44255,1.01473,0.90727,0.94826,0.96404,0.64939,1.20985,0.50367,1.25277,0.0046144,0.0046144,0.0046144
274,13006.6,0.88417,0.44702,1.02046,0.90672,0.94788,0.96179,0.64673,1.21276,0.50699,1.25483,0.0045946,0.0045946,0.0045946
275,13059.4,0.88361,0.44226,1.01602,0.90919,0.94925,0.9619,0.64616,1.20999,0.50433,1.25145,0.0045748,0.0045748,0.0045748
276,13108.6,0.87565,0.44082,1.01722,0.91282,0.94803,0.96268,0.64665,1.21129,0.50748,1.25339,0.004555,0.004555,0.004555
277,13156.8,0.8797,0.44586,1.01787,0.91107,0.94826,0.96361,0.64693,1.20844,0.51114,1.25488,0.0045352,0.0045352,0.0045352
278,13204.3,0.88185,0.44532,1.02052,0.92239,0.93422,0.9625,0.64479,1.20537,0.50595,1.25037,0.0045154,0.0045154,0.0045154
279,13251,0.86939,0.42747,1.01073,0.91695,0.93433,0.96205,0.64573,1.20829,0.50907,1.25311,0.0044956,0.0044956,0.0044956
280,13297.2,0.88495,0.44115,1.01217,0.92065,0.93513,0.95944,0.64512,1.20682,0.50844,1.24982,0.0044758,0.0044758,0.0044758
281,13343.5,0.87852,0.43754,1.01561,0.91824,0.93632,0.96172,0.64532,1.20721,0.513,1.25044,0.004456,0.004456,0.004456
282,13389.9,0.88448,0.44893,1.01615,0.9234,0.93532,0.96101,0.64702,1.20661,0.50875,1.248,0.0044362,0.0044362,0.0044362
283,13436.7,0.8856,0.44643,1.01739,0.90383,0.95383,0.96045,0.64834,1.21034,0.5135,1.24999,0.0044164,0.0044164,0.0044164
284,13482.9,0.87574,0.43273,1.01837,0.90422,0.94878,0.95985,0.64565,1.20966,0.51416,1.25059,0.0043966,0.0043966,0.0043966
285,13529.9,0.88303,0.44308,1.01473,0.90649,0.94527,0.95864,0.64602,1.20664,0.51087,1.25024,0.0043768,0.0043768,0.0043768
286,13576.6,0.87755,0.43623,1.00869,0.91154,0.94333,0.95881,0.64297,1.20627,0.51292,1.25119,0.004357,0.004357,0.004357
287,13623.7,0.86694,0.43797,1.00325,0.89836,0.95861,0.95674,0.64474,1.20631,0.50962,1.24933,0.0043372,0.0043372,0.0043372
288,13670.1,0.86711,0.44637,1.00999,0.90327,0.95699,0.95759,0.64518,1.20676,0.50718,1.25176,0.0043174,0.0043174,0.0043174
289,13716.4,0.86468,0.44279,1.00535,0.90491,0.95423,0.95783,0.64563,1.20448,0.50681,1.2523,0.0042976,0.0042976,0.0042976
290,13762.8,0.86559,0.43804,1.00418,0.908,0.95263,0.96094,0.64584,1.2027,0.50382,1.25228,0.0042778,0.0042778,0.0042778
291,13809.3,0.8645,0.43698,1.0082,0.91221,0.94088,0.96015,0.64683,1.2027,0.50337,1.25364,0.004258,0.004258,0.004258
292,13855.9,0.8723,0.43217,1.00954,0.90642,0.9541,0.95803,0.6421,1.20431,0.50718,1.25585,0.0042382,0.0042382,0.0042382
293,13903.3,0.85616,0.43483,1.0003,0.91023,0.94841,0.96015,0.64326,1.20581,0.50985,1.25744,0.0042184,0.0042184,0.0042184
294,13950,0.85284,0.43094,1.00705,0.91477,0.95048,0.96045,0.64349,1.20733,0.51061,1.25972,0.0041986,0.0041986,0.0041986
295,13996.4,0.86611,0.43388,1.00668,0.91387,0.95224,0.96187,0.6447,1.20521,0.50657,1.25657,0.0041788,0.0041788,0.0041788
296,14043.1,0.85623,0.43137,1.00673,0.91074,0.95429,0.96224,0.64592,1.20404,0.50445,1.25519,0.004159,0.004159,0.004159
297,14089.3,0.85009,0.4293,1.00808,0.90431,0.95915,0.96438,0.64784,1.20327,0.50305,1.2557,0.0041392,0.0041392,0.0041392
298,14135.6,0.85307,0.43479,1.0018,0.90102,0.96219,0.9633,0.64467,1.20597,0.50703,1.25996,0.0041194,0.0041194,0.0041194
299,14181.8,0.87004,0.43905,1.00489,0.90561,0.95461,0.96285,0.64364,1.20484,0.50688,1.25933,0.0040996,0.0040996,0.0040996
300,14228.3,0.84639,0.42516,1.00126,0.90605,0.95006,0.96366,0.64448,1.20605,0.50709,1.2613,0.0040798,0.0040798,0.0040798
301,14276,0.85295,0.43281,1.00017,0.91106,0.94792,0.96318,0.64613,1.20314,0.50621,1.26082,0.00406,0.00406,0.00406
302,14322.3,0.84783,0.42648,0.99998,0.91143,0.95124,0.96078,0.6432,1.20402,0.5086,1.26534,0.0040402,0.0040402,0.0040402
303,14368.2,0.84698,0.42224,1.00094,0.91066,0.95224,0.9616,0.64308,1.20449,0.50815,1.26541,0.0040204,0.0040204,0.0040204
304,14414.5,0.83942,0.42585,0.99348,0.90866,0.95029,0.96017,0.64368,1.20396,0.50771,1.26593,0.0040006,0.0040006,0.0040006
305,14460.6,0.83738,0.41626,1.00218,0.91071,0.95025,0.96077,0.64301,1.20518,0.50721,1.26674,0.0039808,0.0039808,0.0039808
306,14507.5,0.84797,0.42431,1.00569,0.90615,0.95113,0.96098,0.64351,1.20659,0.5068,1.26715,0.003961,0.003961,0.003961
307,14553.5,0.83264,0.4247,0.993,0.90781,0.94726,0.96143,0.64164,1.20943,0.51142,1.2701,0.0039412,0.0039412,0.0039412
308,14600.6,0.83793,0.42022,1.00186,0.90782,0.94627,0.96146,0.64133,1.20999,0.51213,1.26993,0.0039214,0.0039214,0.0039214
309,14647.6,0.84486,0.43438,1.00015,0.90388,0.95224,0.95965,0.64154,1.21076,0.51129,1.2701,0.0039016,0.0039016,0.0039016
310,14694.7,0.83789,0.42113,0.99912,0.90713,0.95025,0.9589,0.6431,1.21178,0.51108,1.26925,0.0038818,0.0038818,0.0038818
311,14741.1,0.8201,0.41842,0.98946,0.90687,0.94957,0.96087,0.64129,1.21398,0.51164,1.27179,0.003862,0.003862,0.003862
312,14787.4,0.8394,0.43197,0.99952,0.91262,0.94565,0.95933,0.64056,1.21424,0.51088,1.27216,0.0038422,0.0038422,0.0038422
313,14834.1,0.83893,0.42111,0.99558,0.91386,0.94229,0.96021,0.64276,1.2112,0.51072,1.26951,0.0038224,0.0038224,0.0038224
314,14880.3,0.82574,0.41656,0.99251,0.91336,0.94408,0.96127,0.64282,1.21119,0.51147,1.26918,0.0038026,0.0038026,0.0038026
315,14926.2,0.82173,0.4138,0.99124,0.91224,0.94229,0.9617,0.64372,1.21025,0.51334,1.26867,0.0037828,0.0037828,0.0037828
316,14972.8,0.83194,0.42478,0.98801,0.91395,0.94056,0.96266,0.64454,1.20928,0.51128,1.26732,0.003763,0.003763,0.003763
317,15019.5,0.83239,0.41688,0.99226,0.91378,0.94129,0.96054,0.64253,1.20817,0.51194,1.26602,0.0037432,0.0037432,0.0037432
318,15065.8,0.82916,0.4138,0.98955,0.89501,0.95851,0.9607,0.64526,1.20677,0.51036,1.26362,0.0037234,0.0037234,0.0037234
